city_code,date_created,type_of,forecast,temperature,realfeel,wind,gusts
3265838,2018-11-29,Day,Hazy sun,29,31,S 6 km/h, 11 km/h
3265838,2018-11-29,Night,Hazy,14,14,N 6 km/h, 9 km/h
3257536,2018-11-29,Day,Hazy sunshine,31,32,ESE 6 km/h, 11 km/h
3257536,2018-11-29,Night,Hazy,16,16,ENE 6 km/h, 7 km/h
3262910,2018-11-29,Day,Hazy sun,28,30,SW 6 km/h, 11 km/h
3262910,2018-11-29,Night,Hazy,13,13,N 6 km/h, 9 km/h
889417,2018-11-29,Day,Hazy sunshine,31,32,SW 6 km/h, 11 km/h
889417,2018-11-29,Night,Hazy,16,17,NNE 6 km/h, 7 km/h
188686,2018-11-29,Day,Hazy sun,32,34,N 4 km/h, 9 km/h
188686,2018-11-29,Night,Hazy,14,15,ENE 4 km/h, 7 km/h
188666,2018-11-29,Day,Hazy sun,29,31,ENE 7 km/h, 11 km/h
188666,2018-11-29,Night,Hazy,14,14,SSW 6 km/h, 9 km/h
3246201,2018-11-29,Day,Hazy sun,32,34,N 4 km/h, 9 km/h
3246201,2018-11-29,Night,Hazy,14,15,ENE 4 km/h, 7 km/h
188687,2018-11-29,Day,Hazy sunshine,30,32,SE 6 km/h, 11 km/h
188687,2018-11-29,Night,Hazy,15,15,ENE 6 km/h, 9 km/h
188674,2018-11-29,Day,Hazy sun,31,32,ESE 6 km/h, 11 km/h
188674,2018-11-29,Night,Hazy,16,16,E 6 km/h, 7 km/h
3271359,2018-11-29,Day,Clouds breaking for some sun,28,30,S 2 km/h, 13 km/h
3271359,2018-11-29,Night,Partly cloudy,14,15,SW 4 km/h, 7 km/h
3265958,2018-11-29,Day,Hazy sunshine,31,32,SW 6 km/h, 11 km/h
3265958,2018-11-29,Night,Hazy,16,17,NNE 6 km/h, 7 km/h
188648,2018-11-29,Day,Hazy sunshine,26,29,SW 7 km/h, 15 km/h
188648,2018-11-29,Night,Hazy,11,12,NNE 6 km/h, 11 km/h
188668,2018-11-29,Day,Hazy sun,29,31,WSW 7 km/h, 18 km/h
188668,2018-11-29,Night,Hazy,14,14,SE 6 km/h, 9 km/h
188664,2018-11-29,Day,Hazy sunshine,31,32,SW 6 km/h, 11 km/h
188664,2018-11-29,Night,Hazy,16,17,NNE 6 km/h, 7 km/h
3271386,2018-11-29,Day,Clouds breaking for some sun,28,30,S 2 km/h, 13 km/h
3271386,2018-11-29,Night,Partly cloudy,14,15,SW 4 km/h, 7 km/h
188678,2018-11-29,Day,Hazy sunshine,28,29,SE 7 km/h, 15 km/h
188678,2018-11-29,Night,Hazy,12,12,NE 6 km/h, 9 km/h
892114,2018-11-29,Day,Clouds breaking for some sun,28,30,S 2 km/h, 13 km/h
892114,2018-11-29,Night,Partly cloudy,14,15,SW 4 km/h, 7 km/h
3266550,2018-11-29,Day,Hazy sunshine,31,32,SW 6 km/h, 11 km/h
3266550,2018-11-29,Night,Hazy,16,17,NNE 6 km/h, 7 km/h
188673,2018-11-29,Day,Hazy sun,31,32,ESE 6 km/h, 11 km/h
188673,2018-11-29,Night,Hazy,16,16,E 6 km/h, 7 km/h
193198,2018-11-29,Day,Hazy sunshine,31,32,SW 6 km/h, 11 km/h
193198,2018-11-29,Night,Hazy,16,17,NNE 6 km/h, 7 km/h
203542,2018-11-29,Day,Clouds breaking for some sun,28,30,S 2 km/h, 13 km/h
203542,2018-11-29,Night,Partly cloudy,14,15,SW 4 km/h, 7 km/h
197432,2018-11-29,Day,Hazy sun,29,31,SSW 6 km/h, 11 km/h
197432,2018-11-29,Night,Hazy,14,14,NE 6 km/h, 7 km/h
193283,2018-11-29,Day,Hazy sunshine,31,32,SW 6 km/h, 11 km/h
193283,2018-11-29,Night,Hazy,16,17,NNE 6 km/h, 7 km/h
3266126,2018-11-29,Day,Hazy sunshine,30,31,SSW 6 km/h, 11 km/h
3266126,2018-11-29,Night,Hazy,14,14,NW 6 km/h, 9 km/h
3251000,2018-11-29,Day,Hazy sun,28,30,SW 6 km/h, 17 km/h
3251000,2018-11-29,Night,Hazy,12,13,NE 4 km/h, 7 km/h
188658,2018-11-29,Day,Hazy sun,28,30,SW 6 km/h, 11 km/h
188658,2018-11-29,Night,Hazy,13,13,N 6 km/h, 9 km/h
3261146,2018-11-29,Day,Hazy sunshine,28,30,SSW 7 km/h, 15 km/h
3261146,2018-11-29,Night,Hazy,13,14,N 6 km/h, 9 km/h
3249964,2018-11-29,Day,Hazy sunshine,29,31,ENE 6 km/h, 9 km/h
3249964,2018-11-29,Night,Hazy,14,14,WNW 6 km/h, 9 km/h
188650,2018-11-29,Day,Hazy sunshine,30,31,SSW 6 km/h, 11 km/h
188650,2018-11-29,Night,Hazy,14,14,NW 6 km/h, 9 km/h
188669,2018-11-29,Day,Hazy sunshine,29,31,SSE 6 km/h, 9 km/h
188669,2018-11-29,Night,Hazy,13,13,N 6 km/h, 9 km/h
188675,2018-11-29,Day,Hazy sun,29,31,S 6 km/h, 11 km/h
188675,2018-11-29,Night,Hazy,14,14,N 6 km/h, 9 km/h
3272016,2018-11-29,Day,Clouds breaking for some sun,28,30,S 2 km/h, 13 km/h
3272016,2018-11-29,Night,Partly cloudy,14,15,SW 4 km/h, 7 km/h
188685,2018-11-29,Day,Hazy sunshine,31,33,SSW 6 km/h, 9 km/h
188685,2018-11-29,Night,Hazy,15,15,E 6 km/h, 9 km/h
188672,2018-11-29,Day,Hazy sun,30,31,NE 6 km/h, 11 km/h
188672,2018-11-29,Night,Hazy,13,14,SE 6 km/h, 7 km/h
188657,2018-11-29,Day,Hazy sunshine,29,31,SSW 6 km/h, 11 km/h
188657,2018-11-29,Night,Hazy,14,14,NNE 6 km/h, 9 km/h
188680,2018-11-29,Day,Hazy sun,29,31,ENE 7 km/h, 11 km/h
188680,2018-11-29,Night,Hazy,14,14,SSW 6 km/h, 9 km/h
188688,2018-11-29,Day,Hazy sunshine,31,32,ESE 6 km/h, 11 km/h
188688,2018-11-29,Night,Hazy,16,16,ENE 6 km/h, 7 km/h
188649,2018-11-29,Day,Hazy sunshine,30,31,NW 7 km/h, 13 km/h
188649,2018-11-29,Night,Hazy,13,13,S 6 km/h, 9 km/h
3266653,2018-11-29,Day,Hazy sun,28,29,SW 7 km/h, 18 km/h
3266653,2018-11-29,Night,Hazy,13,13,NNW 6 km/h, 9 km/h
187228,2018-11-29,Day,Hazy sunshine,30,32,SE 6 km/h, 11 km/h
187228,2018-11-29,Night,Hazy,15,15,ENE 6 km/h, 9 km/h
188659,2018-11-29,Day,Hazy sunshine,31,32,SW 6 km/h, 11 km/h
188659,2018-11-29,Night,Hazy,16,17,NNE 6 km/h, 7 km/h
3271992,2018-11-29,Day,Clouds breaking for some sun,28,30,S 2 km/h, 13 km/h
3271992,2018-11-29,Night,Partly cloudy,14,15,SW 4 km/h, 7 km/h
3266110,2018-11-29,Day,Hazy sunshine,31,32,SW 6 km/h, 11 km/h
3266110,2018-11-29,Night,Hazy,16,17,NNE 6 km/h, 7 km/h
893740,2018-11-29,Day,Hazy sunshine,30,31,SSW 6 km/h, 11 km/h
893740,2018-11-29,Night,Hazy,14,14,NW 6 km/h, 9 km/h
188671,2018-11-29,Day,Hazy sunshine,29,31,WSW 7 km/h, 18 km/h
188671,2018-11-29,Night,Hazy,14,14,SE 6 km/h, 9 km/h
193244,2018-11-29,Day,Hazy sunshine,28,30,SW 7 km/h, 20 km/h
193244,2018-11-29,Night,Hazy,12,13,ENE 6 km/h, 11 km/h
188652,2018-11-29,Day,Hazy sunshine,31,32,SW 6 km/h, 11 km/h
188652,2018-11-29,Night,Hazy,16,17,NNE 6 km/h, 7 km/h
3266389,2018-11-29,Day,Hazy sun,31,32,ESE 6 km/h, 11 km/h
3266389,2018-11-29,Night,Hazy,16,16,E 6 km/h, 7 km/h
188656,2018-11-29,Day,Hazy sunshine,30,31,NE 6 km/h, 11 km/h
188656,2018-11-29,Night,Hazy,13,14,SW 6 km/h, 7 km/h
188677,2018-11-29,Day,Hazy sunshine,30,32,ESE 6 km/h, 11 km/h
188677,2018-11-29,Night,Hazy,14,14,WNW 6 km/h, 9 km/h
188655,2018-11-29,Day,Hazy sunshine,30,31,NE 6 km/h, 11 km/h
188655,2018-11-29,Night,Hazy,13,14,SW 6 km/h, 7 km/h
3266370,2018-11-29,Day,Hazy sunshine,31,32,SW 6 km/h, 11 km/h
3266370,2018-11-29,Night,Hazy,16,17,NNE 6 km/h, 7 km/h
3265859,2018-11-29,Day,Hazy sunshine,31,32,SW 6 km/h, 11 km/h
3265859,2018-11-29,Night,Hazy,16,17,NNE 6 km/h, 7 km/h
188647,2018-11-29,Day,Hazy sunshine,30,31,SSW 6 km/h, 11 km/h
188647,2018-11-29,Night,Hazy,14,14,NW 6 km/h, 9 km/h
188681,2018-11-29,Day,Hazy sunshine,30,32,ENE 6 km/h, 11 km/h
188681,2018-11-29,Night,Hazy,15,15,SW 6 km/h, 9 km/h
3246976,2018-11-29,Day,Hazy sun,32,34,N 4 km/h, 9 km/h
3246976,2018-11-29,Night,Hazy,14,15,ENE 4 km/h, 7 km/h
3265882,2018-11-29,Day,Hazy sunshine,30,31,SSW 6 km/h, 11 km/h
3265882,2018-11-29,Night,Hazy,14,14,NW 6 km/h, 9 km/h
188651,2018-11-29,Day,Hazy sun,29,31,S 6 km/h, 11 km/h
188651,2018-11-29,Night,Hazy,14,14,N 6 km/h, 9 km/h
3266160,2018-11-29,Day,Hazy sunshine,31,32,SW 6 km/h, 11 km/h
3266160,2018-11-29,Night,Hazy,16,17,NNE 6 km/h, 7 km/h
188661,2018-11-29,Day,Hazy sunshine,31,32,SW 6 km/h, 11 km/h
188661,2018-11-29,Night,Hazy,16,17,NNE 6 km/h, 7 km/h
3258947,2018-11-29,Day,Hazy sun,29,31,S 6 km/h, 11 km/h
3258947,2018-11-29,Night,Hazy,14,14,N 6 km/h, 9 km/h
188676,2018-11-29,Day,Hazy sunshine,31,32,SW 6 km/h, 11 km/h
188676,2018-11-29,Night,Hazy,16,17,NNE 6 km/h, 7 km/h
3253383,2018-11-29,Day,Hazy sun,31,32,SE 6 km/h, 9 km/h
3253383,2018-11-29,Night,Hazy,16,16,ENE 6 km/h, 7 km/h
188660,2018-11-29,Day,Hazy sunshine,30,31,SSW 6 km/h, 11 km/h
188660,2018-11-29,Night,Hazy,14,14,NW 6 km/h, 9 km/h
193223,2018-11-29,Day,Hazy sun,28,30,SW 6 km/h, 11 km/h
193223,2018-11-29,Night,Hazy,13,13,N 6 km/h, 9 km/h
3261775,2018-11-29,Day,Hazy sun,29,31,S 6 km/h, 11 km/h
3261775,2018-11-29,Night,Hazy,14,14,N 6 km/h, 9 km/h
198514,2018-11-29,Day,Hazy sunshine,28,30,SSW 7 km/h, 15 km/h
198514,2018-11-29,Night,Hazy,13,14,N 6 km/h, 9 km/h
188684,2018-11-29,Day,Hazy sun,32,34,N 4 km/h, 9 km/h
188684,2018-11-29,Night,Hazy,14,15,ENE 4 km/h, 7 km/h
3266832,2018-11-29,Day,Hazy sunshine,30,31,SSW 6 km/h, 11 km/h
3266832,2018-11-29,Night,Hazy,14,14,NW 6 km/h, 9 km/h
3262009,2018-11-29,Day,Hazy sunshine,30,31,NW 7 km/h, 13 km/h
3262009,2018-11-29,Night,Hazy,13,13,S 6 km/h, 9 km/h
3266118,2018-11-29,Day,Hazy sunshine,30,31,SSW 6 km/h, 11 km/h
3266118,2018-11-29,Night,Hazy,14,14,NW 6 km/h, 9 km/h
3266258,2018-11-29,Day,Hazy sunshine,31,32,SW 6 km/h, 11 km/h
3266258,2018-11-29,Night,Hazy,16,17,NNE 6 km/h, 7 km/h
3266490,2018-11-29,Day,Hazy sun,31,32,ESE 6 km/h, 11 km/h
3266490,2018-11-29,Night,Hazy,16,16,E 6 km/h, 7 km/h
193443,2018-11-29,Day,Cloudy this morning; sun and clouds this afternoon,28,28,E 11 km/h, 32 km/h
193443,2018-11-29,Night,Partly cloudy,17,18,ESE 7 km/h, 13 km/h
3271886,2018-11-29,Day,Clouds breaking for some sun,28,30,S 2 km/h, 13 km/h
3271886,2018-11-29,Night,Partly cloudy,14,15,SW 4 km/h, 7 km/h
3271424,2018-11-29,Day,Clouds breaking for some sun,28,30,S 2 km/h, 13 km/h
3271424,2018-11-29,Night,Partly cloudy,14,15,SW 4 km/h, 7 km/h
3266588,2018-11-29,Day,Hazy sun,28,29,SW 7 km/h, 18 km/h
3266588,2018-11-29,Night,Hazy,13,13,NNW 6 km/h, 9 km/h
3260666,2018-11-29,Day,Hazy sunshine,28,30,SSW 7 km/h, 15 km/h
3260666,2018-11-29,Night,Hazy,13,14,N 6 km/h, 9 km/h
3262346,2018-11-29,Day,Hazy sun,29,31,S 6 km/h, 11 km/h
3262346,2018-11-29,Night,Hazy,14,14,N 6 km/h, 9 km/h
3352176,2018-11-29,Day,"Considerable cloudiness, a shower in spots",28,30,E 9 km/h, 37 km/h
3352176,2018-11-29,Night,Partly cloudy,17,17,ENE 7 km/h, 13 km/h
3352240,2018-11-29,Day,"Considerable cloudiness, a shower in spots",28,30,E 9 km/h, 37 km/h
3352240,2018-11-29,Night,Partly cloudy,17,17,ENE 7 km/h, 13 km/h
3352213,2018-11-29,Day,"Considerable cloudiness, a shower in spots",28,30,E 9 km/h, 37 km/h
3352213,2018-11-29,Night,Partly cloudy,17,17,ENE 7 km/h, 13 km/h
3352221,2018-11-29,Day,"Considerable cloudiness, a shower in spots",28,30,E 9 km/h, 37 km/h
3352221,2018-11-29,Night,Partly cloudy,17,17,ENE 7 km/h, 13 km/h
3352249,2018-11-29,Day,"Considerable cloudiness, a shower in spots",28,30,E 9 km/h, 37 km/h
3352249,2018-11-29,Night,Partly cloudy,17,17,ENE 7 km/h, 13 km/h
2845969,2018-11-29,Day,Mostly cloudy,31,31,E 9 km/h, 20 km/h
2845969,2018-11-29,Night,Partly cloudy,17,18,ESE 7 km/h, 13 km/h
2849617,2018-11-29,Day,"Pleasant; sunshine and patchy clouds, then sun and areas of high clouds",32,32,E 9 km/h, 32 km/h
2849617,2018-11-29,Night,Partly cloudy,18,17,E 6 km/h, 9 km/h
3352211,2018-11-29,Day,"Considerable cloudiness, a shower in spots",28,30,E 9 km/h, 37 km/h
3352211,2018-11-29,Night,Partly cloudy,17,17,ENE 7 km/h, 13 km/h
188800,2018-11-29,Day,Mostly cloudy,31,32,E 9 km/h, 22 km/h
188800,2018-11-29,Night,Clear,15,15,ESE 7 km/h, 11 km/h
193344,2018-11-29,Day,Hazy sunshine,31,32,E 7 km/h, 17 km/h
193344,2018-11-29,Night,Hazy,16,17,E 7 km/h, 11 km/h
2850153,2018-11-29,Day,Mostly cloudy,30,29,E 13 km/h, 35 km/h
2850153,2018-11-29,Night,Partly cloudy,18,18,ESE 9 km/h, 13 km/h
193435,2018-11-29,Day,"A shower in spots; cloudy, then intervals of clouds and sunshine",27,28,E 11 km/h, 30 km/h
193435,2018-11-29,Night,Clouds breaking,16,16,E 7 km/h, 13 km/h
3352244,2018-11-29,Day,"Considerable cloudiness, a shower in spots",28,30,E 9 km/h, 37 km/h
3352244,2018-11-29,Night,Partly cloudy,17,17,ENE 7 km/h, 13 km/h
2843938,2018-11-29,Day,Hazy sunshine,29,31,E 9 km/h, 17 km/h
2843938,2018-11-29,Night,Hazy,14,15,ENE 7 km/h, 11 km/h
2865501,2018-11-29,Day,Low clouds,27,28,E 11 km/h, 30 km/h
2865501,2018-11-29,Night,Mostly cloudy,18,18,E 9 km/h, 13 km/h
3352151,2018-11-29,Day,"Considerable cloudiness, a shower in spots",28,30,E 9 km/h, 37 km/h
3352151,2018-11-29,Night,Partly cloudy,17,17,ENE 7 km/h, 13 km/h
188740,2018-11-29,Day,Considerable cloudiness,29,30,E 11 km/h, 28 km/h
193412,2018-11-29,Day,Sun and areas of high clouds; nice,29,31,E 9 km/h, 30 km/h
188740,2018-11-29,Night,Mostly cloudy,18,19,E 9 km/h, 13 km/h
193412,2018-11-29,Night,Partly cloudy,17,18,E 7 km/h, 13 km/h
3352210,2018-11-29,Day,"Considerable cloudiness, a shower in spots",28,30,E 9 km/h, 37 km/h
3352210,2018-11-29,Night,Partly cloudy,17,17,ENE 7 km/h, 13 km/h
193406,2018-11-29,Day,Times of clouds and sun; pleasant,31,30,E 11 km/h, 24 km/h
193406,2018-11-29,Night,Partly cloudy,18,18,E 9 km/h, 13 km/h
188767,2018-11-29,Day,Cloudy; not as warm,25,27,E 7 km/h, 13 km/h
188767,2018-11-29,Night,"A shower or thunderstorm around this evening; otherwise, considerable clouds",20,21,ESE 6 km/h, 11 km/h
3352246,2018-11-29,Day,"Considerable cloudiness, a shower in spots",28,30,E 9 km/h, 37 km/h
3352246,2018-11-29,Night,Partly cloudy,17,17,ENE 7 km/h, 13 km/h
3352277,2018-11-29,Day,"Considerable cloudiness, a shower in spots",28,30,E 9 km/h, 37 km/h
3352277,2018-11-29,Night,Partly cloudy,17,17,ENE 7 km/h, 13 km/h
3352140,2018-11-29,Day,"Considerable cloudiness, a shower in spots",28,30,E 9 km/h, 37 km/h
3352140,2018-11-29,Night,Partly cloudy,17,17,ENE 7 km/h, 13 km/h
3352191,2018-11-29,Day,Considerable cloudiness,28,30,E 7 km/h, 37 km/h
3352191,2018-11-29,Night,Mostly cloudy,17,17,ENE 7 km/h, 13 km/h
3352275,2018-11-29,Day,"Considerable cloudiness, a shower in spots",28,30,E 9 km/h, 37 km/h
3352275,2018-11-29,Night,Partly cloudy,17,17,ENE 7 km/h, 13 km/h
3352190,2018-11-29,Day,Considerable cloudiness,28,30,E 7 km/h, 37 km/h
3352190,2018-11-29,Night,Mostly cloudy,17,17,ENE 7 km/h, 13 km/h
188766,2018-11-29,Day,Sun and areas of high clouds; very warm,37,39,N 9 km/h, 30 km/h
188766,2018-11-29,Night,Partly cloudy,24,27,NE 7 km/h, 11 km/h
3352212,2018-11-29,Day,"Considerable cloudiness, a shower in spots",28,30,E 9 km/h, 37 km/h
3352212,2018-11-29,Night,Partly cloudy,17,17,ENE 7 km/h, 13 km/h
3352200,2018-11-29,Day,"Considerable cloudiness, a shower in spots",28,30,E 9 km/h, 37 km/h
3352200,2018-11-29,Night,Partly cloudy,17,17,ENE 7 km/h, 13 km/h
193336,2018-11-29,Day,Hazy sun,30,31,E 7 km/h, 17 km/h
193336,2018-11-29,Night,Hazy,12,13,E 7 km/h, 11 km/h
3352257,2018-11-29,Day,"Considerable cloudiness, a shower in spots",28,30,E 9 km/h, 37 km/h
3352257,2018-11-29,Night,Partly cloudy,17,17,ENE 7 km/h, 13 km/h
3352238,2018-11-29,Day,"Considerable cloudiness, a shower in spots",28,30,E 9 km/h, 37 km/h
3352238,2018-11-29,Night,Partly cloudy,17,17,ENE 7 km/h, 13 km/h
3352217,2018-11-29,Day,"Considerable cloudiness, a shower in spots",28,30,E 9 km/h, 37 km/h
3352217,2018-11-29,Night,Partly cloudy,17,17,ENE 7 km/h, 13 km/h
193455,2018-11-29,Day,Intervals of clouds and sunshine,32,38,N 7 km/h, 32 km/h
193455,2018-11-29,Night,Partly cloudy,24,27,ENE 6 km/h, 9 km/h
3352265,2018-11-29,Day,"Considerable cloudiness, a shower in spots",28,30,E 9 km/h, 37 km/h
3352265,2018-11-29,Night,Partly cloudy,17,17,ENE 7 km/h, 13 km/h
193351,2018-11-29,Day,Increasing cloudiness,30,31,E 11 km/h, 28 km/h
193351,2018-11-29,Night,Partly cloudy,17,17,ESE 7 km/h, 13 km/h
193337,2018-11-29,Day,Sunny to partly cloudy; beautiful,29,31,E 9 km/h, 24 km/h
193337,2018-11-29,Night,Clear,14,15,ENE 7 km/h, 11 km/h
193424,2018-11-29,Day,Cloudy,29,29,E 11 km/h, 28 km/h
193424,2018-11-29,Night,Clouds breaking,16,16,E 9 km/h, 15 km/h
193452,2018-11-29,Day,"Cloudy, a passing shower this afternoon",27,28,ENE 13 km/h, 33 km/h
193452,2018-11-29,Night,Low clouds,17,18,ENE 9 km/h, 15 km/h
3352183,2018-11-29,Day,Considerable cloudiness,28,30,E 7 km/h, 37 km/h
3352183,2018-11-29,Night,Mostly cloudy,17,17,ENE 7 km/h, 13 km/h
193366,2018-11-29,Day,Mostly cloudy,30,30,E 11 km/h, 26 km/h
193366,2018-11-29,Night,Partly cloudy,17,17,ESE 7 km/h, 13 km/h
188764,2018-11-29,Day,"Pleasant; mostly sunny, then sun and areas of high clouds",30,30,E 11 km/h, 22 km/h
188764,2018-11-29,Night,Mainly clear,16,17,E 9 km/h, 13 km/h
3352247,2018-11-29,Day,"Considerable cloudiness, a shower in spots",28,30,E 9 km/h, 37 km/h
3352247,2018-11-29,Night,Partly cloudy,17,17,ENE 7 km/h, 13 km/h
193374,2018-11-29,Day,Turning out cloudy,29,31,E 9 km/h, 30 km/h
193374,2018-11-29,Night,Partly to mostly cloudy,17,17,E 7 km/h, 13 km/h
193440,2018-11-29,Day,Clouds and breaks of sun,28,30,E 9 km/h, 26 km/h
193440,2018-11-29,Night,Rather cloudy,17,18,E 7 km/h, 13 km/h
3352160,2018-11-29,Day,"Considerable cloudiness, a shower in spots",28,30,E 9 km/h, 37 km/h
3352160,2018-11-29,Night,Partly cloudy,17,17,ENE 7 km/h, 13 km/h
3352236,2018-11-29,Day,"Considerable cloudiness, a shower in spots",28,30,E 9 km/h, 37 km/h
3352236,2018-11-29,Night,Partly cloudy,17,17,ENE 7 km/h, 13 km/h
3352205,2018-11-29,Day,Considerable cloudiness,28,30,E 7 km/h, 37 km/h
3352205,2018-11-29,Night,Mostly cloudy,17,17,ENE 7 km/h, 13 km/h
3352136,2018-11-29,Day,Considerable cloudiness,28,30,E 7 km/h, 37 km/h
3352136,2018-11-29,Night,Mostly cloudy,17,17,ENE 7 km/h, 13 km/h
193341,2018-11-29,Day,Sunshine mixing with some clouds; nice,31,32,E 9 km/h, 20 km/h
193341,2018-11-29,Night,Clear to partly cloudy,16,16,E 7 km/h, 11 km/h
193349,2018-11-29,Day,Partial sunshine; pleasant,30,31,E 11 km/h, 24 km/h
193349,2018-11-29,Night,Mainly clear,16,17,E 7 km/h, 11 km/h
193463,2018-11-29,Day,Considerable cloudiness,28,30,E 7 km/h, 37 km/h
193463,2018-11-29,Night,Mostly cloudy,17,17,ENE 7 km/h, 13 km/h
3352269,2018-11-29,Day,"Considerable cloudiness, a shower in spots",28,30,E 9 km/h, 37 km/h
3352269,2018-11-29,Night,Partly cloudy,17,17,ENE 7 km/h, 13 km/h
193340,2018-11-29,Day,Mostly sunny; nice,29,31,E 9 km/h, 26 km/h
193340,2018-11-29,Night,Clear,15,16,E 9 km/h, 13 km/h
193425,2018-11-29,Day,"Considerable cloudiness, a shower in spots",28,30,E 9 km/h, 37 km/h
193425,2018-11-29,Night,Partly cloudy,17,17,ENE 7 km/h, 13 km/h
193394,2018-11-29,Day,Sun and areas of high clouds,35,37,N 9 km/h, 22 km/h
193394,2018-11-29,Night,Partly cloudy,23,27,ENE 6 km/h, 11 km/h
3352226,2018-11-29,Day,"Considerable cloudiness, a shower in spots",28,30,E 9 km/h, 37 km/h
3352226,2018-11-29,Night,Partly cloudy,17,17,ENE 7 km/h, 13 km/h
193485,2018-11-29,Day,"Cloudy, a passing shower this afternoon",27,28,ENE 13 km/h, 33 km/h
193485,2018-11-29,Night,Low clouds,17,18,ENE 9 km/h, 15 km/h
188789,2018-11-29,Day,Mostly cloudy,32,31,E 9 km/h, 20 km/h
188789,2018-11-29,Night,Partly cloudy,18,18,ESE 7 km/h, 11 km/h
188749,2018-11-29,Day,Considerable cloudiness,29,30,E 11 km/h, 28 km/h
188749,2018-11-29,Night,Mostly cloudy,18,19,E 9 km/h, 13 km/h
2845790,2018-11-29,Day,Partial sunshine; pleasant,30,31,E 11 km/h, 24 km/h
2845790,2018-11-29,Night,Mainly clear,16,17,E 7 km/h, 11 km/h
193484,2018-11-29,Day,Times of clouds and sun; pleasant,31,30,E 11 km/h, 24 km/h
193484,2018-11-29,Night,Partly cloudy,18,18,E 9 km/h, 13 km/h
188756,2018-11-29,Day,Mostly cloudy,32,32,E 9 km/h, 22 km/h
188756,2018-11-29,Night,Partly cloudy,17,18,ESE 7 km/h, 11 km/h
3350642,2018-11-29,Day,Considerable cloudiness,28,30,E 7 km/h, 37 km/h
3350642,2018-11-29,Night,Mostly cloudy,17,17,ENE 7 km/h, 13 km/h
193330,2018-11-29,Day,Sunshine mixing with some clouds; pleasant,30,31,E 11 km/h, 24 km/h
193330,2018-11-29,Night,Mainly clear,15,15,ESE 7 km/h, 11 km/h
188758,2018-11-29,Day,Mostly cloudy,32,31,E 11 km/h, 20 km/h
188758,2018-11-29,Night,Partly cloudy,17,18,ESE 7 km/h, 13 km/h
188763,2018-11-29,Day,Cloudy,29,31,E 11 km/h, 30 km/h
188763,2018-11-29,Night,Considerable cloudiness,19,19,ENE 9 km/h, 13 km/h
188743,2018-11-29,Day,Times of clouds and sun; pleasant,31,30,E 11 km/h, 24 km/h
188743,2018-11-29,Night,Partly cloudy,18,18,E 9 km/h, 13 km/h
193482,2018-11-29,Day,Mostly cloudy,32,31,E 11 km/h, 20 km/h
193482,2018-11-29,Night,Partly cloudy,17,18,ESE 7 km/h, 13 km/h
2864201,2018-11-29,Day,Considerable cloudiness,28,30,E 7 km/h, 37 km/h
2864201,2018-11-29,Night,Mostly cloudy,17,17,ENE 7 km/h, 13 km/h
2864133,2018-11-29,Day,Cloudy this morning; partly sunny this afternoon,27,28,ENE 11 km/h, 26 km/h
2864133,2018-11-29,Night,Mostly cloudy,18,18,E 9 km/h, 13 km/h
193437,2018-11-29,Day,Cloudy,26,27,ENE 11 km/h, 26 km/h
193437,2018-11-29,Night,Clouds breaking,15,16,ENE 7 km/h, 15 km/h
188747,2018-11-29,Day,"Mostly cloudy, a passing shower this afternoon",25,26,ENE 13 km/h, 33 km/h
188747,2018-11-29,Night,Low clouds,16,16,ENE 9 km/h, 15 km/h
2849071,2018-11-29,Day,Turning out cloudy,29,31,E 9 km/h, 30 km/h
2849071,2018-11-29,Night,Partly to mostly cloudy,17,17,E 7 km/h, 13 km/h
188745,2018-11-29,Day,Sun and areas of high clouds; nice,29,31,E 9 km/h, 30 km/h
188745,2018-11-29,Night,Partly cloudy,17,18,E 7 km/h, 13 km/h
193442,2018-11-29,Day,Cloudy this morning; sun and clouds this afternoon,28,28,E 11 km/h, 32 km/h
193442,2018-11-29,Night,Partly cloudy,17,18,ESE 7 km/h, 13 km/h
2862997,2018-11-29,Day,"Considerable cloudiness, a shower in spots",28,30,E 9 km/h, 37 km/h
2862997,2018-11-29,Night,Partly cloudy,17,17,ENE 7 km/h, 13 km/h
188746,2018-11-29,Day,Partly sunny this morning; mostly cloudy this afternoon,28,30,E 9 km/h, 32 km/h
188746,2018-11-29,Night,Mostly cloudy,16,18,E 7 km/h, 9 km/h
2865467,2018-11-29,Day,Considerable cloudiness,28,30,E 7 km/h, 37 km/h
2865467,2018-11-29,Night,Mostly cloudy,17,17,ENE 7 km/h, 13 km/h
188741,2018-11-29,Day,Mostly cloudy,30,30,E 11 km/h, 26 km/h
188741,2018-11-29,Night,Partly cloudy,17,17,ESE 7 km/h, 13 km/h
188762,2018-11-29,Day,Cloudy,28,29,ENE 11 km/h, 28 km/h
188762,2018-11-29,Night,Mostly cloudy,17,17,E 9 km/h, 13 km/h
193422,2018-11-29,Day,Sun and areas of high clouds; pleasant,31,31,E 11 km/h, 32 km/h
193422,2018-11-29,Night,Partly cloudy,18,18,E 7 km/h, 11 km/h
204111,2018-11-29,Day,Low clouds,28,28,E 13 km/h, 32 km/h
204111,2018-11-29,Night,Cloudy,19,19,ENE 9 km/h, 13 km/h
188754,2018-11-29,Day,Sunshine mixing with some clouds; nice,30,32,E 9 km/h, 20 km/h
