city_code,date_created,type_of,forecast,temperature,realfeel,wind,gusts
2961311,2018-12-11,Day,Times of clouds and sun,20,22,E 6 km/h, 17 km/h
2961311,2018-12-11,Night,Partly cloudy,9,9,ENE 6 km/h, 7 km/h
190063,2018-12-11,Day,Cloudy this morning; clouds and sun this afternoon,22,23,E 7 km/h, 20 km/h
190063,2018-12-11,Night,Mainly cloudy,9,10,NE 7 km/h, 11 km/h
190080,2018-12-11,Day,"Times of clouds and sun, a couple of showers, mainly early in the day",22,23,ENE 6 km/h, 13 km/h
190080,2018-12-11,Night,Partly cloudy,9,10,ENE 7 km/h, 9 km/h
190112,2018-12-11,Day,"Times of clouds and sun, spotty showers",21,22,ENE 7 km/h, 13 km/h
190112,2018-12-11,Night,Partly cloudy,10,10,ENE 6 km/h, 9 km/h
190079,2018-12-11,Day,Times of clouds and sun,21,22,SSE 7 km/h, 17 km/h
190079,2018-12-11,Night,Mostly cloudy,8,9,ENE 7 km/h, 11 km/h
200114,2018-12-11,Day,Times of clouds and sun,22,24,SSE 6 km/h, 13 km/h
200114,2018-12-11,Night,Partly cloudy,9,10,ENE 7 km/h, 11 km/h
190130,2018-12-11,Day,Times of clouds and sun,20,22,E 6 km/h, 17 km/h
190130,2018-12-11,Night,Partly cloudy,9,9,ENE 6 km/h, 7 km/h
190138,2018-12-11,Day,"Hazy sunshine, a passing shower",20,21,E 7 km/h, 18 km/h
190138,2018-12-11,Night,Hazy,11,12,NE 7 km/h, 11 km/h
2960585,2018-12-11,Day,More clouds than sun,20,21,E 7 km/h, 18 km/h
2960585,2018-12-11,Night,"Partly cloudy, a passing shower late",11,11,NNE 7 km/h, 11 km/h
190065,2018-12-11,Day,More clouds than sun,20,21,E 7 km/h, 13 km/h
190065,2018-12-11,Night,"Partly cloudy, a passing shower late",10,11,NNE 6 km/h, 9 km/h
190140,2018-12-11,Day,"Hazy sunshine, a passing shower",20,21,E 7 km/h, 18 km/h
190140,2018-12-11,Night,Hazy,11,12,NE 7 km/h, 11 km/h
190118,2018-12-11,Day,Intervals of clouds and sunshine,22,22,ESE 7 km/h, 15 km/h
190118,2018-12-11,Night,Partly cloudy,10,10,NE 6 km/h, 9 km/h
2960761,2018-12-11,Day,Hazy sun,20,21,E 9 km/h, 22 km/h
2960761,2018-12-11,Night,"Hazy, a shower in spots late",11,12,NE 7 km/h, 11 km/h
195133,2018-12-11,Day,Partly sunny,20,21,ENE 7 km/h, 17 km/h
195133,2018-12-11,Night,"Partly cloudy, a passing shower late",10,11,NNE 7 km/h, 9 km/h
3136579,2018-12-11,Day,Cloudy this morning; clouds and sun this afternoon,22,23,E 7 km/h, 20 km/h
3136579,2018-12-11,Night,Mainly cloudy,9,10,NE 7 km/h, 11 km/h
205592,2018-12-11,Day,Intervals of clouds and sunshine,21,22,ENE 7 km/h, 13 km/h
205592,2018-12-11,Night,Partly cloudy,10,11,ENE 6 km/h, 9 km/h
2959377,2018-12-11,Day,Partly sunny,20,21,NNE 7 km/h, 17 km/h
2959377,2018-12-11,Night,"Partly cloudy, a passing shower late",10,10,NNE 6 km/h, 11 km/h
195136,2018-12-11,Day,Times of clouds and sun,21,22,NNE 6 km/h, 11 km/h
195136,2018-12-11,Night,Partly cloudy,9,10,NNE 7 km/h, 9 km/h
190073,2018-12-11,Day,Intervals of clouds and sunshine,22,22,ESE 7 km/h, 15 km/h
190073,2018-12-11,Night,Partly cloudy,10,10,NE 6 km/h, 9 km/h
190104,2018-12-11,Day,"Intervals of clouds and sunshine, a couple of showers",22,23,S 6 km/h, 11 km/h
190104,2018-12-11,Night,Partly cloudy,9,10,ENE 7 km/h, 11 km/h
190121,2018-12-11,Day,Intervals of clouds and sun,22,24,ESE 6 km/h, 18 km/h
190121,2018-12-11,Night,Mostly cloudy,10,11,ENE 6 km/h, 9 km/h
190077,2018-12-11,Day,Intervals of clouds and sunshine,20,22,E 7 km/h, 15 km/h
190077,2018-12-11,Night,Partly cloudy,10,11,NE 6 km/h, 9 km/h
2954058,2018-12-11,Day,"Times of clouds and sun, spotty showers",21,22,ENE 7 km/h, 13 km/h
2954058,2018-12-11,Night,Partly cloudy,10,10,ENE 6 km/h, 9 km/h
195206,2018-12-11,Day,Intervals of clouds and sunshine,20,21,NNE 7 km/h, 15 km/h
195206,2018-12-11,Night,Partly cloudy,8,8,NNE 7 km/h, 11 km/h
3136631,2018-12-11,Day,Intervals of clouds and sun,22,24,ESE 6 km/h, 18 km/h
3136631,2018-12-11,Night,Mostly cloudy,10,11,ENE 6 km/h, 9 km/h
190072,2018-12-11,Day,More clouds than sun,20,21,E 7 km/h, 18 km/h
190072,2018-12-11,Night,"Partly cloudy, a passing shower late",11,11,NNE 7 km/h, 11 km/h
190059,2018-12-11,Day,"Intervals of clouds and sunshine, a couple of showers",22,23,S 6 km/h, 11 km/h
190059,2018-12-11,Night,Partly cloudy,9,10,ENE 7 km/h, 11 km/h
195139,2018-12-11,Day,"Times of clouds and sun, spotty showers",21,22,ENE 7 km/h, 13 km/h
195139,2018-12-11,Night,Partly cloudy,10,10,ENE 6 km/h, 9 km/h
190119,2018-12-11,Day,More clouds than sun,20,21,E 7 km/h, 13 km/h
190119,2018-12-11,Night,"Partly cloudy, a passing shower late",10,11,NNE 6 km/h, 9 km/h
190094,2018-12-11,Day,Partly sunny,20,21,NNE 7 km/h, 17 km/h
190094,2018-12-11,Night,"Partly cloudy, a passing shower late",10,10,NNE 6 km/h, 11 km/h
190145,2018-12-11,Day,Intervals of clouds and sunshine,22,22,ESE 7 km/h, 15 km/h
190145,2018-12-11,Night,Partly cloudy,10,10,NE 6 km/h, 9 km/h
190098,2018-12-11,Day,Intervals of clouds and sunshine,21,22,WNW 7 km/h, 13 km/h
190098,2018-12-11,Night,Partly cloudy,9,9,NE 6 km/h, 9 km/h
2958328,2018-12-11,Day,Partly sunny,20,21,NNE 7 km/h, 17 km/h
2958328,2018-12-11,Night,"Partly cloudy, a passing shower late",10,10,NNE 6 km/h, 11 km/h
190070,2018-12-11,Day,Hazy sun,20,21,E 9 km/h, 22 km/h
190070,2018-12-11,Night,"Hazy, a shower in spots late",11,12,NE 7 km/h, 11 km/h
2957147,2018-12-11,Day,Intervals of clouds and sunshine,21,22,ENE 7 km/h, 13 km/h
2957147,2018-12-11,Night,Partly cloudy,10,11,ENE 6 km/h, 9 km/h
190091,2018-12-11,Day,Intervals of clouds and sunshine,20,22,NE 7 km/h, 13 km/h
190091,2018-12-11,Night,Partly cloudy,9,10,N 7 km/h, 11 km/h
2956499,2018-12-11,Day,Intervals of clouds and sunshine,20,22,NE 7 km/h, 13 km/h
2956499,2018-12-11,Night,Partly cloudy,9,10,N 7 km/h, 11 km/h
190095,2018-12-11,Day,Hazy sun,19,21,NNE 9 km/h, 18 km/h
190095,2018-12-11,Night,"Partly cloudy, a passing shower",10,11,NNE 7 km/h, 11 km/h
190093,2018-12-11,Day,Partly sunny,20,21,ENE 7 km/h, 17 km/h
190093,2018-12-11,Night,"Partly cloudy, a passing shower late",10,11,NNE 7 km/h, 9 km/h
2958422,2018-12-11,Day,Partly sunny,20,21,ENE 7 km/h, 17 km/h
2958422,2018-12-11,Night,"Partly cloudy, a passing shower late",10,11,NNE 7 km/h, 9 km/h
2957665,2018-12-11,Day,Intervals of clouds and sunshine,21,22,ENE 7 km/h, 13 km/h
2957665,2018-12-11,Night,Partly cloudy,10,11,ENE 6 km/h, 9 km/h
200100,2018-12-11,Day,More clouds than sun,20,21,E 7 km/h, 18 km/h
200100,2018-12-11,Night,"Partly cloudy, a passing shower late",11,11,NNE 7 km/h, 11 km/h
2958852,2018-12-11,Day,Intervals of clouds and sun,22,24,ESE 6 km/h, 18 km/h
2958852,2018-12-11,Night,Mostly cloudy,10,11,ENE 6 km/h, 9 km/h
2949595,2018-12-11,Day,Cloudy this morning; clouds and sun this afternoon,22,23,E 7 km/h, 20 km/h
2949595,2018-12-11,Night,Mainly cloudy,9,10,NE 7 km/h, 11 km/h
200160,2018-12-11,Day,Times of clouds and sun,20,22,E 6 km/h, 17 km/h
200160,2018-12-11,Night,Partly cloudy,9,9,ENE 6 km/h, 7 km/h
2952809,2018-12-11,Day,Times of clouds and sun,21,22,NNE 6 km/h, 11 km/h
190142,2018-12-11,Day,"Hazy sunshine, a passing shower",20,21,E 7 km/h, 18 km/h
190142,2018-12-11,Night,Hazy,11,12,NE 7 km/h, 11 km/h
2952809,2018-12-11,Night,Partly cloudy,9,10,NNE 7 km/h, 9 km/h
190131,2018-12-11,Day,Intervals of clouds and sunshine,20,22,E 7 km/h, 15 km/h
190131,2018-12-11,Night,Partly cloudy,10,11,NE 6 km/h, 9 km/h
2952722,2018-12-11,Day,Times of clouds and sun,21,22,NNE 6 km/h, 11 km/h
2952722,2018-12-11,Night,Partly cloudy,9,10,NNE 7 km/h, 9 km/h
2961314,2018-12-11,Day,"Hazy sunshine, a passing shower",20,21,E 7 km/h, 18 km/h
2961314,2018-12-11,Night,Hazy,11,12,NE 7 km/h, 11 km/h
195168,2018-12-11,Day,"Times of clouds and sun, spotty showers",21,22,ENE 7 km/h, 13 km/h
195168,2018-12-11,Night,Partly cloudy,10,10,ENE 6 km/h, 9 km/h
2960675,2018-12-11,Day,Variable cloudiness,20,21,E 7 km/h, 17 km/h
2960675,2018-12-11,Night,"Partly cloudy, a shower in spots late",10,11,NE 7 km/h, 9 km/h
894329,2018-12-11,Day,"Intervals of clouds and sunshine, a couple of showers",22,23,S 6 km/h, 11 km/h
894329,2018-12-11,Night,Partly cloudy,9,10,ENE 7 km/h, 11 km/h
2953730,2018-12-11,Day,Times of clouds and sun,20,20,NNE 7 km/h, 13 km/h
2953730,2018-12-11,Night,Partly cloudy,9,9,NNE 7 km/h, 11 km/h
195171,2018-12-11,Day,"Hazy sunshine, a passing shower",20,21,E 7 km/h, 18 km/h
195171,2018-12-11,Night,Hazy,11,12,NE 7 km/h, 11 km/h
190137,2018-12-11,Day,Times of clouds and sun,20,22,E 6 km/h, 17 km/h
190137,2018-12-11,Night,Partly cloudy,9,9,ENE 6 km/h, 7 km/h
2956525,2018-12-11,Day,Intervals of clouds and sunshine,21,22,ENE 7 km/h, 13 km/h
2956525,2018-12-11,Night,Partly cloudy,10,11,ENE 6 km/h, 9 km/h
200159,2018-12-11,Day,"Hazy sunshine, a passing shower",20,21,E 7 km/h, 18 km/h
200159,2018-12-11,Night,Hazy,11,12,NE 7 km/h, 11 km/h
2072678,2018-12-11,Day,Intervals of clouds and sun,22,24,ESE 6 km/h, 18 km/h
2072678,2018-12-11,Night,Mostly cloudy,10,11,ENE 6 km/h, 9 km/h
2959432,2018-12-11,Day,Variable cloudiness,20,21,E 7 km/h, 17 km/h
2959432,2018-12-11,Night,"Partly cloudy, a shower in spots late",10,11,NE 7 km/h, 9 km/h
195155,2018-12-11,Day,Times of clouds and sun,22,24,SSE 6 km/h, 13 km/h
195155,2018-12-11,Night,Partly cloudy,9,10,ENE 7 km/h, 11 km/h
190128,2018-12-11,Day,Variable cloudiness,20,21,E 7 km/h, 17 km/h
190128,2018-12-11,Night,"Partly cloudy, a shower in spots late",10,11,NE 7 km/h, 9 km/h
190068,2018-12-11,Day,More clouds than sun,20,21,E 7 km/h, 18 km/h
190068,2018-12-11,Night,"Partly cloudy, a passing shower late",11,11,NNE 7 km/h, 11 km/h
2959682,2018-12-11,Day,Variable cloudiness,20,21,E 7 km/h, 17 km/h
2959682,2018-12-11,Night,"Partly cloudy, a shower in spots late",10,11,NE 7 km/h, 9 km/h
190064,2018-12-11,Day,Intervals of clouds and sunshine,21,22,WNW 7 km/h, 13 km/h
190064,2018-12-11,Night,Partly cloudy,9,9,NE 6 km/h, 9 km/h
2956888,2018-12-11,Day,Intervals of clouds and sunshine,21,22,ENE 7 km/h, 13 km/h
2956888,2018-12-11,Night,Partly cloudy,10,11,ENE 6 km/h, 9 km/h
190129,2018-12-11,Day,Variable cloudiness,20,21,E 7 km/h, 17 km/h
190129,2018-12-11,Night,"Partly cloudy, a shower in spots late",10,11,NE 7 km/h, 9 km/h
190108,2018-12-11,Day,"Times of clouds and sun, a couple of showers, mainly early in the day",22,23,ENE 6 km/h, 13 km/h
190108,2018-12-11,Night,Partly cloudy,9,10,ENE 7 km/h, 9 km/h
2958275,2018-12-11,Day,Intervals of clouds and sunshine,22,22,ESE 7 km/h, 15 km/h
2958275,2018-12-11,Night,Partly cloudy,10,10,NE 6 km/h, 9 km/h
190143,2018-12-11,Day,Hazy sunshine,20,21,E 7 km/h, 18 km/h
190143,2018-12-11,Night,Hazy,10,10,NE 7 km/h, 9 km/h
190127,2018-12-11,Day,Intervals of clouds and sun,22,24,ESE 6 km/h, 18 km/h
190127,2018-12-11,Night,Mostly cloudy,10,11,ENE 6 km/h, 9 km/h
2955571,2018-12-11,Day,Intervals of clouds and sunshine,22,22,ESE 7 km/h, 15 km/h
2955571,2018-12-11,Night,Partly cloudy,10,10,NE 6 km/h, 9 km/h
2951339,2018-12-11,Day,Times of clouds and sun,22,24,SSE 6 km/h, 13 km/h
2951339,2018-12-11,Night,Partly cloudy,9,10,ENE 7 km/h, 11 km/h
2958127,2018-12-11,Day,Intervals of clouds and sun,22,24,ESE 6 km/h, 18 km/h
2958127,2018-12-11,Night,Mostly cloudy,10,11,ENE 6 km/h, 9 km/h
205593,2018-12-11,Day,Intervals of clouds and sunshine,20,21,NNE 7 km/h, 15 km/h
205593,2018-12-11,Night,Partly cloudy,8,8,NNE 7 km/h, 11 km/h
190109,2018-12-11,Day,Intervals of clouds and sunshine,23,24,S 7 km/h, 17 km/h
190109,2018-12-11,Night,Mainly cloudy,9,10,ENE 6 km/h, 9 km/h
2952295,2018-12-11,Day,Intervals of clouds and sunshine,20,21,NNE 7 km/h, 15 km/h
2952295,2018-12-11,Night,Partly cloudy,8,8,NNE 7 km/h, 11 km/h
190122,2018-12-11,Day,More clouds than sun,20,21,E 7 km/h, 13 km/h
190122,2018-12-11,Night,"Partly cloudy, a passing shower late",10,11,NNE 6 km/h, 9 km/h
195146,2018-12-11,Day,Intervals of clouds and sunshine,22,22,ESE 7 km/h, 15 km/h
195146,2018-12-11,Night,Partly cloudy,10,10,NE 6 km/h, 9 km/h
2959890,2018-12-11,Day,Intervals of clouds and sunshine,20,22,E 7 km/h, 18 km/h
2959890,2018-12-11,Night,Partly cloudy,8,9,ENE 6 km/h, 9 km/h
190085,2018-12-11,Day,Times of clouds and sun,19,20,N 7 km/h, 15 km/h
190085,2018-12-11,Night,Partly cloudy,9,8,NNE 7 km/h, 11 km/h
3136632,2018-12-11,Day,Intervals of clouds and sun,22,24,ESE 6 km/h, 18 km/h
3136632,2018-12-11,Night,Mostly cloudy,10,11,ENE 6 km/h, 9 km/h
190105,2018-12-11,Day,"Intervals of clouds and sunshine, a couple of showers",22,23,S 6 km/h, 11 km/h
190105,2018-12-11,Night,Partly cloudy,9,10,ENE 7 km/h, 11 km/h
3312545,2018-12-11,Day,"Partly sunny, spotty showers this afternoon",20,23,E 6 km/h, 11 km/h
3312545,2018-12-11,Night,Patchy clouds; chilly,5,4,NE 9 km/h, 13 km/h
190126,2018-12-11,Day,Intervals of clouds and sunshine,21,22,ENE 7 km/h, 13 km/h
190126,2018-12-11,Night,Partly cloudy,10,11,ENE 6 km/h, 9 km/h
3323351,2018-12-11,Day,"Considerable cloudiness, a thunderstorm",30,35,SSE 15 km/h, 30 km/h
3323351,2018-12-11,Night,"Warm; a thunderstorm in spots early, then a couple of thunderstorms around",26,28,S 15 km/h, 20 km/h
3323264,2018-12-11,Day,"Considerable cloudiness, a couple of thunderstorms around",29,34,ESE 15 km/h, 39 km/h
3323264,2018-12-11,Night,"A thunderstorm this evening; otherwise, considerable cloudiness; very warm",27,30,ESE 13 km/h, 18 km/h
3323311,2018-12-11,Day,"Cloudy, a thunderstorm in parts of the area",31,36,SSE 13 km/h, 30 km/h
3323311,2018-12-11,Night,"Cloudy, a thunderstorm in parts of the area; warm",27,29,S 11 km/h, 17 km/h
3323437,2018-12-11,Day,"Intervals of clouds and sunshine, a thunderstorm in a couple of spots this afternoon",30,37,SSE 17 km/h, 37 km/h
3323437,2018-12-11,Night,"Considerable cloudiness, a thunderstorm; very warm",28,30,SE 15 km/h, 20 km/h
3323363,2018-12-11,Day,"Considerable cloudiness, a thunderstorm in parts of the area this afternoon",31,36,SSE 17 km/h, 33 km/h
3323363,2018-12-11,Night,"Very warm; a couple of thunderstorms around early, then a thunderstorm in parts of the area",27,30,SSE 15 km/h, 20 km/h
70,2018-12-11,Day,"Considerable cloudiness, a couple of thunderstorms around",29,34,ESE 15 km/h, 39 km/h
70,2018-12-11,Night,"A thunderstorm this evening; otherwise, considerable cloudiness; very warm",27,30,ESE 13 km/h, 18 km/h
3323314,2018-12-11,Day,"Cloudy, a thunderstorm in parts of the area",31,36,SSE 13 km/h, 30 km/h
3323295,2018-12-11,Day,"Considerable cloudiness, a thunderstorm",30,35,SSE 15 km/h, 30 km/h
3323314,2018-12-11,Night,"Cloudy, a thunderstorm in parts of the area; warm",27,29,S 11 km/h, 17 km/h
3323466,2018-12-11,Day,"Considerable cloudiness, a couple of thunderstorms around",29,34,ESE 15 km/h, 39 km/h
3323295,2018-12-11,Night,"Warm; a thunderstorm in spots early, then a couple of thunderstorms around",26,28,S 15 km/h, 20 km/h
3323466,2018-12-11,Night,"A thunderstorm this evening; otherwise, considerable cloudiness; very warm",27,30,ESE 13 km/h, 18 km/h
3323184,2018-12-11,Day,"Cloudy, a thunderstorm in parts of the area",31,36,SSE 13 km/h, 30 km/h
3323184,2018-12-11,Night,"Cloudy, a thunderstorm in parts of the area; warm",27,29,S 11 km/h, 17 km/h
3323275,2018-12-11,Day,"A thick cloud cover, a couple of thunderstorms around",28,33,ESE 13 km/h, 33 km/h
3323275,2018-12-11,Night,"Considerable cloudiness, a stray thunderstorm; very warm",27,30,ESE 11 km/h, 17 km/h
3323431,2018-12-11,Day,"Rather cloudy, a thunderstorm in spots",30,35,SSE 17 km/h, 37 km/h
3323431,2018-12-11,Night,"Warm; a couple of thunderstorms around early, then a thunderstorm in parts of the area",26,28,SSE 15 km/h, 20 km/h
3323468,2018-12-11,Day,"Considerable cloudiness, a couple of thunderstorms around",29,34,ESE 15 km/h, 39 km/h
3323468,2018-12-11,Night,"A thunderstorm this evening; otherwise, considerable cloudiness; very warm",27,30,ESE 13 km/h, 18 km/h
3323536,2018-12-11,Day,"Considerable cloudiness; a heavy morning shower, then a thunderstorm",29,33,ESE 13 km/h, 33 km/h
3323536,2018-12-11,Night,"Considerable cloudiness, a thunderstorm in spots; humid",26,29,SE 11 km/h, 17 km/h
201960,2018-12-11,Day,Partial sunshine; pleasant,31,32,SE 9 km/h, 32 km/h
201960,2018-12-11,Night,Patchy clouds,20,20,SE 7 km/h, 11 km/h
3323250,2018-12-11,Day,"Considerable cloudiness; a heavy morning shower, then a thunderstorm",29,33,ESE 13 km/h, 33 km/h
3323250,2018-12-11,Night,"Considerable cloudiness, a thunderstorm in spots; humid",26,29,SE 11 km/h, 17 km/h
2943214,2018-12-11,Day,Partly sunny; pleasant,29,31,ENE 9 km/h, 17 km/h
2943214,2018-12-11,Night,Mainly clear,19,19,NNE 7 km/h, 13 km/h
191806,2018-12-11,Day,Partly sunny; beautiful,30,33,SE 6 km/h, 11 km/h
191806,2018-12-11,Night,Patchy clouds,18,18,SW 4 km/h, 7 km/h
3323424,2018-12-11,Day,"Rather cloudy, a thunderstorm in spots",30,35,SSE 17 km/h, 37 km/h
3323424,2018-12-11,Night,"Warm; a couple of thunderstorms around early, then a thunderstorm in parts of the area",26,28,SSE 15 km/h, 20 km/h
202104,2018-12-11,Day,Times of clouds and sun; pleasant,32,33,ESE 7 km/h, 28 km/h
202104,2018-12-11,Night,Partly cloudy,20,20,ESE 7 km/h, 11 km/h
186784,2018-12-11,Day,Sunshine and patchy clouds; pleasant,31,33,E 11 km/h, 24 km/h
186784,2018-12-11,Night,Clear to partly cloudy,22,23,E 7 km/h, 11 km/h
191871,2018-12-11,Day,Cloudy this morning; clouds and sun this afternoon,29,29,ESE 7 km/h, 15 km/h
191871,2018-12-11,Night,Clear to partly cloudy,16,16,ENE 6 km/h, 13 km/h
191834,2018-12-11,Day,Mostly sunny,32,34,SSE 9 km/h, 26 km/h
191834,2018-12-11,Night,Clear to partly cloudy,20,21,SE 7 km/h, 11 km/h
191835,2018-12-11,Day,Sun and some clouds; comfortable,32,34,SSE 9 km/h, 28 km/h
191835,2018-12-11,Night,Clear to partly cloudy,21,21,SE 7 km/h, 13 km/h
191796,2018-12-11,Day,Times of sun and clouds; pleasant,31,33,SE 7 km/h, 17 km/h
191796,2018-12-11,Night,Mainly clear,19,20,SSE 6 km/h, 11 km/h
191813,2018-12-11,Day,Plenty of sun; delightful,30,32,ENE 11 km/h, 22 km/h
191813,2018-12-11,Night,Clear to partly cloudy,20,20,NE 7 km/h, 15 km/h
191878,2018-12-11,Day,Partly sunny; pleasant,31,33,ESE 9 km/h, 20 km/h
191878,2018-12-11,Night,Mainly clear,21,22,ESE 6 km/h, 11 km/h
191831,2018-12-11,Day,Partly sunny,33,34,E 9 km/h, 26 km/h
191831,2018-12-11,Night,Clear to partly cloudy,20,21,E 7 km/h, 13 km/h
186841,2018-12-11,Day,Mostly sunny; pleasant,30,32,ESE 6 km/h, 9 km/h
186841,2018-12-11,Night,Clear to partly cloudy,18,18,E 4 km/h, 7 km/h
191792,2018-12-11,Day,Mostly sunny,33,35,S 7 km/h, 17 km/h
191792,2018-12-11,Night,Mainly clear,20,21,ESE 7 km/h, 11 km/h
186785,2018-12-11,Day,Sunshine and patchy clouds; pleasant,31,33,E 11 km/h, 24 km/h
186785,2018-12-11,Night,Clear to partly cloudy,22,23,E 7 km/h, 11 km/h
2837825,2018-12-11,Day,Some sunshine,33,34,S 7 km/h, 18 km/h
2837825,2018-12-11,Night,Clear to partly cloudy,21,22,SE 7 km/h, 9 km/h
191870,2018-12-11,Day,Partly sunny; pleasant,32,34,NNE 7 km/h, 15 km/h
191870,2018-12-11,Night,Clear,19,20,NNE 6 km/h, 11 km/h
202117,2018-12-11,Day,Mostly sunny,33,35,ESE 7 km/h, 13 km/h
202117,2018-12-11,Night,Mainly clear,20,21,ESE 7 km/h, 13 km/h
191828,2018-12-11,Day,Partly sunny,33,34,E 9 km/h, 26 km/h
191828,2018-12-11,Night,Clear to partly cloudy,20,21,E 7 km/h, 13 km/h
191832,2018-12-11,Day,Sunny to partly cloudy; pleasant,32,33,E 9 km/h, 24 km/h
191832,2018-12-11,Night,Mainly clear,21,21,E 7 km/h, 13 km/h
191775,2018-12-11,Day,Some sunshine,32,34,SSE 9 km/h, 30 km/h
191775,2018-12-11,Night,Clear to partly cloudy,21,22,SSE 7 km/h, 11 km/h
191860,2018-12-11,Day,Partly sunny; comfortable,30,33,ESE 7 km/h, 15 km/h
191860,2018-12-11,Night,Clear,22,24,ESE 6 km/h, 11 km/h
2842459,2018-12-11,Day,Partial sunshine; nice,29,32,E 7 km/h, 18 km/h
2842459,2018-12-11,Night,Clear to partly cloudy,17,19,SE 6 km/h, 9 km/h
191838,2018-12-11,Day,Sunshine and patchy clouds; less humid,31,36,ESE 7 km/h, 22 km/h
191838,2018-12-11,Night,Clear to partly cloudy,21,22,ESE 6 km/h, 11 km/h
2841849,2018-12-11,Day,Partly sunny; pleasant,32,34,E 7 km/h, 17 km/h
2841849,2018-12-11,Night,Clear,18,19,SE 6 km/h, 11 km/h
2835781,2018-12-11,Day,Sunshine and patchy clouds; less humid,31,36,ESE 7 km/h, 22 km/h
2835781,2018-12-11,Night,Clear to partly cloudy,21,22,ESE 6 km/h, 11 km/h
2838155,2018-12-11,Day,Partly sunny; nice,32,34,SE 7 km/h, 22 km/h
2838155,2018-12-11,Night,Partly cloudy,21,22,SE 7 km/h, 11 km/h
201973,2018-12-11,Day,Clouds giving way to some sun,30,33,SE 9 km/h, 15 km/h
201973,2018-12-11,Night,Clear to partly cloudy,21,24,SE 7 km/h, 13 km/h
186834,2018-12-11,Day,Times of clouds and sun; delightful,31,31,SE 7 km/h, 15 km/h
186834,2018-12-11,Night,Mainly clear,20,21,SSE 6 km/h, 13 km/h
191802,2018-12-11,Day,Hazy sun,28,31,ENE 7 km/h, 13 km/h
191802,2018-12-11,Night,Partly cloudy,17,17,W 6 km/h, 9 km/h
192039,2018-12-11,Day,Sunny to partly cloudy; pleasant,32,33,E 9 km/h, 24 km/h
192039,2018-12-11,Night,Mainly clear,21,21,E 7 km/h, 13 km/h
186832,2018-12-11,Day,Partly sunny; beautiful,32,33,SSE 9 km/h, 30 km/h
186832,2018-12-11,Night,Mainly clear,21,21,SE 6 km/h, 11 km/h
191859,2018-12-11,Day,Intervals of clouds and sunshine,32,34,ESE 7 km/h, 26 km/h
191859,2018-12-11,Night,Partly cloudy,20,20,SE 7 km/h, 13 km/h
2837788,2018-12-11,Day,Partly sunny; beautiful,30,33,SE 9 km/h, 15 km/h
2837788,2018-12-11,Night,Clear to partly cloudy,22,23,SE 7 km/h, 13 km/h
186857,2018-12-11,Day,Partly sunny,32,34,SE 9 km/h, 30 km/h
186857,2018-12-11,Night,Mainly clear,19,20,ESE 6 km/h, 9 km/h
191854,2018-12-11,Day,Partly sunny,32,34,ESE 7 km/h, 22 km/h
191854,2018-12-11,Night,Mainly clear,20,22,ESE 7 km/h, 13 km/h
186780,2018-12-11,Day,Partial sunshine; pleasant,31,32,SE 9 km/h, 32 km/h
186780,2018-12-11,Night,Patchy clouds,20,20,SE 7 km/h, 11 km/h
2835410,2018-12-11,Day,Some sunshine,32,34,SSE 9 km/h, 30 km/h
2835410,2018-12-11,Night,Clear to partly cloudy,21,22,SSE 7 km/h, 11 km/h
2835212,2018-12-11,Day,Partly sunny; nice,32,34,SE 7 km/h, 20 km/h
2835212,2018-12-11,Night,Mainly clear,21,22,SE 7 km/h, 13 km/h
2840396,2018-12-11,Day,Some sunshine,33,34,E 7 km/h, 24 km/h
2840396,2018-12-11,Night,Partly cloudy,20,21,ESE 7 km/h, 13 km/h
186794,2018-12-11,Day,Sunny to partly cloudy; comfortable,31,34,ESE 7 km/h, 13 km/h
186794,2018-12-11,Night,Clear,20,22,SE 6 km/h, 13 km/h
2838731,2018-12-11,Day,Times of clouds and sun; delightful,31,34,ESE 7 km/h, 11 km/h
2838731,2018-12-11,Night,Mainly clear,18,20,E 6 km/h, 9 km/h
186830,2018-12-11,Day,Partly sunny,33,34,E 9 km/h, 26 km/h
186830,2018-12-11,Night,Clear to partly cloudy,20,21,E 7 km/h, 13 km/h
2840823,2018-12-11,Day,Mostly sunny; comfortable,32,34,ESE 7 km/h, 13 km/h
2840823,2018-12-11,Night,Clear to partly cloudy,19,19,ESE 7 km/h, 11 km/h
191826,2018-12-11,Day,Mostly sunny,32,34,SSE 9 km/h, 26 km/h
191826,2018-12-11,Night,Clear to partly cloudy,20,21,SE 7 km/h, 11 km/h
201939,2018-12-11,Day,Intervals of clouds and sunshine; delightful,31,34,SSE 7 km/h, 13 km/h
201939,2018-12-11,Night,Clear to partly cloudy,20,22,SSE 7 km/h, 13 km/h
191810,2018-12-11,Day,Mostly sunny; beautiful,31,33,E 6 km/h, 11 km/h
191810,2018-12-11,Night,Clear to partly cloudy,18,19,SW 4 km/h, 7 km/h
2838326,2018-12-11,Day,Times of clouds and sun; pleasant,31,32,SE 9 km/h, 15 km/h
2838326,2018-12-11,Night,Mainly clear,20,22,SSE 6 km/h, 13 km/h
191856,2018-12-11,Day,More sun than clouds; nice,32,34,ESE 7 km/h, 20 km/h
191856,2018-12-11,Night,Mainly clear,19,20,ESE 6 km/h, 13 km/h
201957,2018-12-11,Day,Partly sunny,33,34,SE 7 km/h, 26 km/h
