city_code,date_created,type_of,forecast,temperature,realfeel,wind,gusts
3023337,2018-12-12,Day,"Intervals of clouds and sunshine, cooler; a couple of afternoon showers",16,17,E 7 km/h, 17 km/h
3023337,2018-12-12,Night,"Spotty showers this evening; otherwise, partly cloudy",7,7,NE 7 km/h, 9 km/h
3023410,2018-12-12,Day,"Intervals of clouds and sunshine, cooler; a couple of afternoon showers",16,17,E 7 km/h, 17 km/h
3023410,2018-12-12,Night,"Spotty showers this evening; otherwise, partly cloudy",7,7,NE 7 km/h, 9 km/h
3023302,2018-12-12,Day,"Intervals of clouds and sunshine, cooler; a couple of afternoon showers",16,17,E 7 km/h, 17 km/h
3023302,2018-12-12,Night,"Spotty showers this evening; otherwise, partly cloudy",7,7,NE 7 km/h, 9 km/h
3023356,2018-12-12,Day,"Intervals of clouds and sunshine, cooler; a couple of afternoon showers",16,17,E 7 km/h, 17 km/h
3023356,2018-12-12,Night,"Spotty showers this evening; otherwise, partly cloudy",7,7,NE 7 km/h, 9 km/h
3023264,2018-12-12,Day,"Intervals of clouds and sunshine, cooler; a couple of afternoon showers",16,17,E 7 km/h, 17 km/h
3023264,2018-12-12,Night,"Spotty showers this evening; otherwise, partly cloudy",7,7,NE 7 km/h, 9 km/h
3330387,2018-12-12,Day,"Mostly cloudy, a couple of showers around, mainly late; turning colder this morning, then cool",12,14,SE 6 km/h, 15 km/h
3330387,2018-12-12,Night,"Chilly; spotty showers this evening, then partly cloudy",1,1,E 6 km/h, 7 km/h
3022863,2018-12-12,Day,"Some sun, then turning cloudy, a passing shower or two",16,17,E 6 km/h, 17 km/h
3022863,2018-12-12,Night,"A passing shower this evening; otherwise, rather cloudy; chilly",6,6,ENE 7 km/h, 9 km/h
3026902,2018-12-12,Day,Mostly cloudy,19,21,NE 7 km/h, 24 km/h
3026902,2018-12-12,Night,"Partly cloudy, a shower in spots",8,9,NNE 7 km/h, 9 km/h
3023202,2018-12-12,Day,"Intervals of clouds and sunshine, cooler; a couple of afternoon showers",16,17,E 7 km/h, 17 km/h
3023202,2018-12-12,Night,"Spotty showers this evening; otherwise, partly cloudy",7,7,NE 7 km/h, 9 km/h
3017440,2018-12-12,Day,"A couple of flurries, turning colder, then snow, accumulating 1-3 cm, chilly",6,8,SE 4 km/h, 9 km/h
3017440,2018-12-12,Night,"Snow this evening, accumulating an additional cm or two; otherwise, rather cloudy",4,4,E 6 km/h, 7 km/h
3331259,2018-12-12,Day,"Some sun, then turning cloudy, a passing shower or two",16,17,E 6 km/h, 17 km/h
3331259,2018-12-12,Night,"A passing shower this evening; otherwise, rather cloudy; chilly",6,6,ENE 7 km/h, 9 km/h
3025307,2018-12-12,Day,"Considerable cloudiness; turning colder this morning, then a little rain, chilly",10,11,ESE 6 km/h, 15 km/h
3025307,2018-12-12,Night,"A passing shower or two this evening; otherwise, considerable cloudiness",0,1,ENE 6 km/h, 7 km/h
3331205,2018-12-12,Day,"Intervals of clouds and sunshine, cooler; a couple of afternoon showers",16,17,E 7 km/h, 17 km/h
3331205,2018-12-12,Night,"Spotty showers this evening; otherwise, partly cloudy",7,7,NE 7 km/h, 9 km/h
3020545,2018-12-12,Day,"Episodes of sunshine, cooler; an afternoon shower",16,18,ESE 7 km/h, 15 km/h
3020545,2018-12-12,Night,"A passing shower this evening; otherwise, partly cloudy",7,8,ENE 7 km/h, 11 km/h
3020363,2018-12-12,Day,"Mostly cloudy, a shower",16,16,ESE 9 km/h, 17 km/h
3020363,2018-12-12,Night,"Mostly cloudy, a couple of showers, mainly early",6,6,NE 7 km/h, 11 km/h
3021243,2018-12-12,Day,"Mostly cloudy, a shower",16,16,ESE 9 km/h, 17 km/h
3021243,2018-12-12,Night,"Mostly cloudy, a couple of showers, mainly early",6,6,NE 7 km/h, 11 km/h
3331211,2018-12-12,Day,"Some sun, then turning cloudy, a passing shower or two",16,17,E 6 km/h, 17 km/h
3331211,2018-12-12,Night,"A passing shower this evening; otherwise, rather cloudy; chilly",6,6,ENE 7 km/h, 9 km/h
3018426,2018-12-12,Day,"Intervals of clouds and sunshine, a couple of showers, mainly early; cooler",13,14,NE 7 km/h, 20 km/h
3018426,2018-12-12,Night,"Partly cloudy, spotty showers",5,2,NE 9 km/h, 13 km/h
3017308,2018-12-12,Day,"Mostly cloudy, rain and snow at times becoming all rain; chilly",8,10,NNW 4 km/h, 7 km/h
3017308,2018-12-12,Night,"Rain and snow showers this evening with little or no accumulation; otherwise, rather cloudy",1,1,NE 6 km/h, 9 km/h
3332306,2018-12-12,Day,"Intervals of clouds and sunshine, cooler; a couple of afternoon showers",16,17,E 7 km/h, 17 km/h
3332306,2018-12-12,Night,"Spotty showers this evening; otherwise, partly cloudy",7,7,NE 7 km/h, 9 km/h
3021530,2018-12-12,Day,"Mostly cloudy, a shower",16,16,ESE 9 km/h, 17 km/h
3021530,2018-12-12,Night,"Mostly cloudy, a couple of showers, mainly early",6,6,NE 7 km/h, 11 km/h
3021005,2018-12-12,Day,"Mostly cloudy, a shower",16,16,ESE 9 km/h, 17 km/h
3021005,2018-12-12,Night,"Mostly cloudy, a couple of showers, mainly early",6,6,NE 7 km/h, 11 km/h
3021954,2018-12-12,Day,"Cloudy, a passing shower this afternoon",12,13,E 6 km/h, 9 km/h
3021954,2018-12-12,Night,"A passing shower or two this evening; otherwise, mostly cloudy",3,3,NE 7 km/h, 9 km/h
3021003,2018-12-12,Day,"Episodes of sunshine, cooler; an afternoon shower",16,18,ESE 7 km/h, 15 km/h
3021003,2018-12-12,Night,"A passing shower this evening; otherwise, partly cloudy",7,8,ENE 7 km/h, 11 km/h
3016863,2018-12-12,Day,"Cloudy, chilly; a flurry around this afternoon",6,8,SSE 4 km/h, 7 km/h
3016863,2018-12-12,Night,"Periods of snow, accumulating an additional 3-6 cm; cold",5,6,ENE 6 km/h, 9 km/h
3019946,2018-12-12,Day,"Chilly; a bit of snow, sleet, and freezing rain in the morning, then a rain or snow shower in spots",2,1,SE 6 km/h, 9 km/h
3019946,2018-12-12,Night,"Snow and sleet this evening, accumulating an additional 2-4 cm; otherwise, considerable cloudiness",8,8,ENE 6 km/h, 7 km/h
3024985,2018-12-12,Day,"Cloudy, snow, accumulating an additional 1-3 cm; cold",1,1,SSE 4 km/h, 9 km/h
3024985,2018-12-12,Night,"Cloudy, a stray flurry late",8,7,ESE 4 km/h, 7 km/h
3016778,2018-12-12,Day,"Chilly; a brief morning shower or two, then a snow squall, accumulating an additional cm or two",5,8,NNW 4 km/h, 9 km/h
3016778,2018-12-12,Night,"Cold; snow showers early, accumulating an additional 5-10 cm, then a bit of sleet at times",6,6,E 4 km/h, 7 km/h
3331885,2018-12-12,Day,"Some sun, then turning cloudy, a passing shower or two",16,17,E 6 km/h, 17 km/h
3331885,2018-12-12,Night,"A passing shower this evening; otherwise, rather cloudy; chilly",6,6,ENE 7 km/h, 9 km/h
3023124,2018-12-12,Day,"Considerable cloudiness, a couple of showers",15,16,E 6 km/h, 17 km/h
3023124,2018-12-12,Night,"A stray t-shower early; mostly cloudy, chilly; freezing temperatures in the normally colder spots",4,4,NE 6 km/h, 9 km/h
3332342,2018-12-12,Day,"Intervals of clouds and sunshine, cooler; a couple of afternoon showers",16,17,E 7 km/h, 17 km/h
3332342,2018-12-12,Night,"Spotty showers this evening; otherwise, partly cloudy",7,7,NE 7 km/h, 9 km/h
3329430,2018-12-12,Day,"Rather cloudy; turning colder this morning, then a shower in spots, chilly",8,9,ESE 6 km/h, 17 km/h
3329430,2018-12-12,Night,"Rather cloudy, occasional snow and flurries, mainly later, accumulating 1-3 cm; cold",1,1,ENE 6 km/h, 7 km/h
3019563,2018-12-12,Day,"Mostly cloudy, a touch of rain; turning colder this morning, then cool",10,12,SE 7 km/h, 17 km/h
3019563,2018-12-12,Night,"A shower this evening; otherwise, mostly cloudy",1,2,ENE 7 km/h, 9 km/h
3017250,2018-12-12,Day,"Intervals of clouds and sunshine, a couple of showers, mainly early; cooler",13,14,NE 7 km/h, 20 km/h
3017250,2018-12-12,Night,"Partly cloudy, spotty showers",5,2,NE 9 km/h, 13 km/h
3022023,2018-12-12,Day,"Considerable cloudiness, a couple of showers",15,16,E 6 km/h, 17 km/h
3022023,2018-12-12,Night,"A stray t-shower early; mostly cloudy, chilly; freezing temperatures in the normally colder spots",4,4,NE 6 km/h, 9 km/h
3017368,2018-12-12,Day,"Mostly cloudy, rain and snow at times becoming all rain; chilly",8,10,NNW 4 km/h, 7 km/h
3017368,2018-12-12,Night,"Rain and snow showers this evening with little or no accumulation; otherwise, rather cloudy",1,1,NE 6 km/h, 9 km/h
3332867,2018-12-12,Day,"Some sun, then turning cloudy, a passing shower or two",16,17,E 6 km/h, 17 km/h
3332867,2018-12-12,Night,"A passing shower this evening; otherwise, rather cloudy; chilly",6,6,ENE 7 km/h, 9 km/h
3022638,2018-12-12,Day,"Some sun, then turning cloudy, a passing shower or two",16,17,E 6 km/h, 17 km/h
3022638,2018-12-12,Night,"A passing shower this evening; otherwise, rather cloudy; chilly",6,6,ENE 7 km/h, 9 km/h
3327654,2018-12-12,Day,"Some sun, then turning cloudy, a brief shower or two this afternoon",18,19,ESE 6 km/h, 20 km/h
3327654,2018-12-12,Night,"A passing shower this evening; otherwise, partly cloudy; cool",8,8,ENE 7 km/h, 9 km/h
3018273,2018-12-12,Day,"Mostly cloudy, a touch of rain; turning colder this morning, then cool",10,12,SE 7 km/h, 17 km/h
3018273,2018-12-12,Night,"A shower this evening; otherwise, mostly cloudy",1,2,ENE 7 km/h, 9 km/h
3329077,2018-12-12,Day,"Turning colder this morning; cloudy most of the time, a brief shower or two",15,17,E 6 km/h, 15 km/h
3329077,2018-12-12,Night,"Partly cloudy, a stray shower; chilly; freezing temperatures in the normally colder spots",3,3,E 7 km/h, 9 km/h
3325805,2018-12-12,Day,"Times of clouds and sun, cooler; a passing afternoon shower or two",14,17,E 7 km/h, 26 km/h
3325805,2018-12-12,Night,Partly cloudy,7,7,ENE 7 km/h, 9 km/h
3023591,2018-12-12,Day,"Considerable cloudiness, a couple of showers",15,16,E 6 km/h, 17 km/h
3023591,2018-12-12,Night,"A stray t-shower early; mostly cloudy, chilly; freezing temperatures in the normally colder spots",4,4,NE 6 km/h, 9 km/h
3332853,2018-12-12,Day,"Some sun, then turning cloudy, a passing shower or two",16,17,E 6 km/h, 17 km/h
3332853,2018-12-12,Night,"A passing shower this evening; otherwise, rather cloudy; chilly",6,6,ENE 7 km/h, 9 km/h
3332854,2018-12-12,Day,"Some sun, then turning cloudy, a passing shower or two",16,17,E 6 km/h, 17 km/h
3332854,2018-12-12,Night,"A passing shower this evening; otherwise, rather cloudy; chilly",6,6,ENE 7 km/h, 9 km/h
3021355,2018-12-12,Day,"Mostly cloudy, a shower",16,16,ESE 9 km/h, 17 km/h
3021355,2018-12-12,Night,"Mostly cloudy, a couple of showers, mainly early",6,6,NE 7 km/h, 11 km/h
3324514,2018-12-12,Day,"Some sun, then turning cloudy, cooler; an afternoon shower in the area",12,14,E 7 km/h, 18 km/h
3324514,2018-12-12,Night,Partly cloudy; chilly,4,4,ENE 7 km/h, 11 km/h
3022322,2018-12-12,Day,"Cloudy, chilly; an afternoon shower in spots",6,8,E 6 km/h, 11 km/h
3022322,2018-12-12,Night,"A snow shower this evening; otherwise, mostly cloudy; cold",5,5,NE 7 km/h, 11 km/h
3327725,2018-12-12,Day,"Rather cloudy, a brief shower or two this afternoon",17,18,E 7 km/h, 24 km/h
3327725,2018-12-12,Night,"Partly cloudy, a stray shower; chilly",6,6,ENE 7 km/h, 9 km/h
3016917,2018-12-12,Day,"Mostly cloudy, rain and snow at times becoming all rain; chilly",8,10,NNW 4 km/h, 7 km/h
3016917,2018-12-12,Night,"Rain and snow showers this evening with little or no accumulation; otherwise, rather cloudy",1,1,NE 6 km/h, 9 km/h
3332370,2018-12-12,Day,"Intervals of clouds and sunshine, cooler; a couple of afternoon showers",16,17,E 7 km/h, 17 km/h
3332370,2018-12-12,Night,"Spotty showers this evening; otherwise, partly cloudy",7,7,NE 7 km/h, 9 km/h
3018904,2018-12-12,Day,"Intervals of clouds and sunshine, cooler; a brief afternoon shower",17,17,ENE 9 km/h, 24 km/h
3018904,2018-12-12,Night,"Spotty showers this evening; otherwise, partly cloudy",7,8,NE 9 km/h, 13 km/h
3026820,2018-12-12,Day,Mostly cloudy,19,21,NE 7 km/h, 24 km/h
3026820,2018-12-12,Night,"Partly cloudy, a shower in spots",8,9,NNE 7 km/h, 9 km/h
198280,2018-12-12,Day,"Mostly cloudy; turning colder this morning, then a shower in places, chilly",9,11,E 6 km/h, 11 km/h
198280,2018-12-12,Night,"Mostly cloudy, chilly; rain and snow showers late with little or no accumulation",0,0,NE 6 km/h, 7 km/h
202448,2018-12-12,Day,"Cloudy; a morning shower in spots, then occasional rain and drizzle",14,16,E 6 km/h, 9 km/h
202448,2018-12-12,Night,"Cloudy, chilly; a passing shower or two late; freezing temperatures in the normally colder spots",3,3,ENE 6 km/h, 9 km/h
198256,2018-12-12,Day,"Sun and clouds, cooler; a brief afternoon shower or two",16,16,ESE 7 km/h, 13 km/h
198256,2018-12-12,Night,"A shower in spots this evening; otherwise, partly cloudy",8,8,ENE 6 km/h, 9 km/h
3324470,2018-12-12,Day,"Times of clouds and sun, a passing shower or two",18,19,E 7 km/h, 20 km/h
3324470,2018-12-12,Night,"A passing shower this evening; otherwise, partly cloudy",8,8,NE 7 km/h, 9 km/h
3021659,2018-12-12,Day,"Cloudy, cold; afternoon snow, accumulating a cm or two",4,4,S 7 km/h, 13 km/h
3021659,2018-12-12,Night,"Cloudy, a flurry",12,14,NE 9 km/h, 13 km/h
3019307,2018-12-12,Day,"Intervals of clouds and sunshine, cooler; a brief afternoon shower",17,17,ENE 9 km/h, 24 km/h
3019307,2018-12-12,Night,"Spotty showers this evening; otherwise, partly cloudy",7,8,NE 9 km/h, 13 km/h
198323,2018-12-12,Day,"Intervals of clouds and sunshine, a couple of showers, mainly early; cooler",13,14,NE 7 km/h, 20 km/h
198323,2018-12-12,Night,"Partly cloudy, spotty showers",5,2,NE 9 km/h, 13 km/h
198244,2018-12-12,Day,"Mostly cloudy, not as warm; an afternoon shower in the area",20,21,NE 7 km/h, 24 km/h
198244,2018-12-12,Night,"A couple of showers this evening; otherwise, partly cloudy",10,10,NNE 7 km/h, 11 km/h
188526,2018-12-12,Day,"Rather cloudy, a thundershower on the prowl this afternoon",14,15,E 7 km/h, 20 km/h
188526,2018-12-12,Night,Partly cloudy,6,6,ENE 7 km/h, 9 km/h
198379,2018-12-12,Day,"Rather cloudy, a brief shower or two this afternoon",17,18,E 7 km/h, 24 km/h
198379,2018-12-12,Night,"Partly cloudy, a stray shower; chilly",6,6,ENE 7 km/h, 9 km/h
3019759,2018-12-12,Day,"Mostly cloudy, a shower",16,16,ESE 9 km/h, 17 km/h
3019759,2018-12-12,Night,"Mostly cloudy, a couple of showers, mainly early",6,6,NE 7 km/h, 11 km/h
188527,2018-12-12,Day,"Rather cloudy, a couple of showers",14,15,ENE 6 km/h, 9 km/h
188527,2018-12-12,Night,"A stray t-shower early; mostly cloudy, chilly; freezing temperatures in the normally colder spots",4,4,NE 6 km/h, 9 km/h
3330076,2018-12-12,Day,"Sun and clouds, cooler; a brief afternoon shower or two",16,16,ESE 7 km/h, 13 km/h
3330076,2018-12-12,Night,"A shower in spots this evening; otherwise, partly cloudy",8,8,ENE 6 km/h, 9 km/h
3018821,2018-12-12,Day,"Mostly cloudy, a touch of rain; turning colder this morning, then cool",10,12,SE 7 km/h, 17 km/h
3018821,2018-12-12,Night,"A shower this evening; otherwise, mostly cloudy",1,2,ENE 7 km/h, 9 km/h
198300,2018-12-12,Day,"Cloudy; a morning shower in spots, then occasional rain and drizzle",14,16,E 6 km/h, 9 km/h
198300,2018-12-12,Night,"Cloudy, chilly; a passing shower or two late; freezing temperatures in the normally colder spots",3,3,ENE 6 km/h, 9 km/h
3018804,2018-12-12,Day,"Cloudy, bitterly cold; an afternoon flurry",20,18,SE 7 km/h, 13 km/h
3018804,2018-12-12,Night,"Snow this evening, accumulating an additional cm or two; otherwise, cloudy; cold",29,29,WSW 7 km/h, 9 km/h
198332,2018-12-12,Day,"Considerable cloudiness, cold; a snow shower this morning, then a little rain",1,2,SSE 7 km/h, 15 km/h
198332,2018-12-12,Night,"Overcast, occasional snow and flurries, mainly early, accumulating an additional 1-3 cm",10,13,NE 11 km/h, 15 km/h
3021284,2018-12-12,Day,"Cloudy, cool; a touch of afternoon rain",10,11,E 6 km/h, 11 km/h
3021284,2018-12-12,Night,"A touch of rain this evening; otherwise, mostly cloudy; cold",2,3,NE 7 km/h, 11 km/h
188524,2018-12-12,Day,"Mostly cloudy, a shower",16,16,ESE 9 km/h, 17 km/h
188524,2018-12-12,Night,"Mostly cloudy, a couple of showers, mainly early",6,6,NE 7 km/h, 11 km/h
198349,2018-12-12,Day,"Cloudy, a passing shower this afternoon",12,13,E 6 km/h, 9 km/h
198349,2018-12-12,Night,"A passing shower or two this evening; otherwise, mostly cloudy",3,3,NE 7 km/h, 9 km/h
188521,2018-12-12,Day,"Considerable cloudiness; turning colder this morning, then a shower in places, cool",16,17,E 6 km/h, 15 km/h
188521,2018-12-12,Night,"Rather cloudy, a couple of showers; cold; freezing temperatures in the normally colder spots",2,2,NE 7 km/h, 9 km/h
3024851,2018-12-12,Day,"Considerable cloudiness; turning colder this morning, then a little rain, chilly",10,11,ESE 6 km/h, 15 km/h
3024851,2018-12-12,Night,"A passing shower or two this evening; otherwise, considerable cloudiness",0,1,ENE 6 km/h, 7 km/h
3020611,2018-12-12,Day,"Cloudy, cool; a touch of afternoon rain",10,11,E 6 km/h, 11 km/h
3020611,2018-12-12,Night,"A touch of rain this evening; otherwise, mostly cloudy; cold",2,3,NE 7 km/h, 11 km/h
198365,2018-12-12,Day,"Mostly cloudy, a shower",16,16,ESE 9 km/h, 17 km/h
198365,2018-12-12,Night,"Mostly cloudy, a couple of showers, mainly early",6,6,NE 7 km/h, 11 km/h
3024740,2018-12-12,Day,"Cloudy, cold; a couple of afternoon flurries",0,3,S 6 km/h, 9 km/h
3024740,2018-12-12,Night,"Snow, accumulating an additional 5-10 cm",8,8,NE 6 km/h, 9 km/h
188531,2018-12-12,Day,"Some sun, then turning cloudy, a passing shower or two",16,17,E 6 km/h, 17 km/h
188531,2018-12-12,Night,"A passing shower this evening; otherwise, rather cloudy; chilly",6,6,ENE 7 km/h, 9 km/h
3025246,2018-12-12,Day,"Some sun, then turning cloudy, a brief shower or two this afternoon",18,19,ESE 6 km/h, 20 km/h
3025246,2018-12-12,Night,"A passing shower this evening; otherwise, partly cloudy; cool",8,8,ENE 7 km/h, 9 km/h
188522,2018-12-12,Day,"Intervals of clouds and sunshine, a couple of showers, mainly early; cooler",13,14,NE 7 km/h, 20 km/h
188522,2018-12-12,Night,"Partly cloudy, spotty showers",5,2,NE 9 km/h, 13 km/h
198299,2018-12-12,Day,"Mostly cloudy, cooler; rain and snow showers in the morning, then a little rain",5,7,NE 6 km/h, 9 km/h
198299,2018-12-12,Night,"Rain and snow showers this evening with little or no accumulation; otherwise, rather cloudy",1,1,NE 6 km/h, 9 km/h
188530,2018-12-12,Day,"Some sun, then turning cloudy, a brief shower or two this afternoon",18,19,ESE 6 km/h, 20 km/h
188530,2018-12-12,Night,"A passing shower this evening; otherwise, partly cloudy; cool",8,8,ENE 7 km/h, 9 km/h
3325632,2018-12-12,Day,"Times of clouds and sun, a passing shower or two",18,19,E 7 km/h, 20 km/h
3325632,2018-12-12,Night,"A passing shower this evening; otherwise, partly cloudy",8,8,NE 7 km/h, 9 km/h
198345,2018-12-12,Day,"Considerable cloudiness; turning colder this morning, then a shower in places, cool",16,17,E 6 km/h, 15 km/h
198345,2018-12-12,Night,"Rather cloudy, a couple of showers; cold; freezing temperatures in the normally colder spots",2,2,NE 7 km/h, 9 km/h
3138405,2018-12-12,Day,"Mostly cloudy, not as warm; an afternoon shower in the area",20,21,NE 7 km/h, 24 km/h
3138405,2018-12-12,Night,"A couple of showers this evening; otherwise, partly cloudy",10,10,NNE 7 km/h, 11 km/h
188520,2018-12-12,Day,"Mostly cloudy, a touch of rain; turning colder this morning, then cool",10,12,SE 7 km/h, 17 km/h
188520,2018-12-12,Night,"A shower this evening; otherwise, mostly cloudy",1,2,ENE 7 km/h, 9 km/h
3008117,2018-12-12,Day,"Intervals of clouds and sunshine, a passing shower or two; cooler",20,21,ESE 7 km/h, 17 km/h
3008117,2018-12-12,Night,"A stray shower this evening; otherwise, hazy",11,12,NNE 7 km/h, 9 km/h
3317636,2018-12-12,Day,Abundant sunshine,29,30,ESE 6 km/h, 11 km/h
3317636,2018-12-12,Night,Mainly clear,9,9,NE 7 km/h, 9 km/h
3003211,2018-12-12,Day,"Mostly cloudy, not as warm; an afternoon shower in the area",20,21,NE 7 km/h, 24 km/h
3003211,2018-12-12,Night,"A couple of showers this evening; otherwise, partly cloudy",10,10,NNE 7 km/h, 11 km/h
3008073,2018-12-12,Day,"Intervals of clouds and sunshine, a passing shower or two; cooler",20,21,ESE 7 km/h, 17 km/h
3008073,2018-12-12,Night,"A stray shower this evening; otherwise, hazy",11,12,NNE 7 km/h, 9 km/h
190262,2018-12-12,Day,Hazy sunshine; cool,18,20,N 9 km/h, 13 km/h
190262,2018-12-12,Night,Hazy,9,10,N 7 km/h, 13 km/h
3146919,2018-12-12,Day,Mostly sunny; nice,28,32,NNE 4 km/h, 11 km/h
3146919,2018-12-12,Night,Hazy,14,14,NE 6 km/h, 9 km/h
2799851,2018-12-12,Day,Partly sunny; pleasant,31,36,NNE 9 km/h, 17 km/h
2799851,2018-12-12,Night,Clear,23,28,NNE 6 km/h, 13 km/h
191836,2018-12-12,Day,Brilliant sunshine; pleasant,32,36,E 9 km/h, 35 km/h
191836,2018-12-12,Night,Clear to partly cloudy,22,22,ENE 9 km/h, 13 km/h
3319709,2018-12-12,Day,Variable cloudiness,31,36,NNE 11 km/h, 24 km/h
3319709,2018-12-12,Night,Partly cloudy,24,24,NNE 11 km/h, 15 km/h
189566,2018-12-12,Day,Abundant sunshine; pleasant,25,27,NE 6 km/h, 13 km/h
189566,2018-12-12,Night,Clear,11,11,NE 6 km/h, 9 km/h
190969,2018-12-12,Day,Hazy sunshine,29,32,N 6 km/h, 11 km/h
190969,2018-12-12,Night,Hazy,14,14,NNE 6 km/h, 9 km/h
3319700,2018-12-12,Day,Variable cloudiness,31,36,NNE 11 km/h, 24 km/h
3319700,2018-12-12,Night,Partly cloudy,24,24,NNE 11 km/h, 15 km/h
189568,2018-12-12,Day,Mostly sunny; nice,22,25,WNW 6 km/h, 11 km/h
189568,2018-12-12,Night,Clear,6,7,ESE 6 km/h, 9 km/h
190311,2018-12-12,Day,"Partly sunny, cool; an afternoon thunderstorm",19,20,ENE 13 km/h, 30 km/h
190311,2018-12-12,Night,Hazy,10,9,E 7 km/h, 17 km/h
190116,2018-12-12,Day,"Becoming cloudy, cooler; a brief afternoon shower or two",18,20,E 7 km/h, 20 km/h
190116,2018-12-12,Night,"A passing shower or two this evening; otherwise, partly cloudy",8,9,ENE 7 km/h, 9 km/h
2958422,2018-12-12,Day,"Partly sunny, a brief shower or two; cool",16,19,E 7 km/h, 15 km/h
2958422,2018-12-12,Night,Hazy,8,9,ENE 7 km/h, 11 km/h
887261,2018-12-12,Day,Sunny to partly cloudy; pleasant,22,25,WNW 6 km/h, 9 km/h
887261,2018-12-12,Night,Clear,9,9,SSE 7 km/h, 9 km/h
199751,2018-12-12,Day,Sunny much of the time; pleasant,25,28,NW 6 km/h, 9 km/h
199751,2018-12-12,Night,Clear,8,8,SE 6 km/h, 9 km/h
189831,2018-12-12,Day,Hazy sunshine,28,30,NNE 6 km/h, 11 km/h
189831,2018-12-12,Night,Patchy clouds,18,18,NE 6 km/h, 9 km/h
189840,2018-12-12,Day,Hazy sunshine,29,31,NE 6 km/h, 9 km/h
189840,2018-12-12,Night,Hazy,15,16,SE 6 km/h, 9 km/h
2931207,2018-12-12,Day,Sunshine and some clouds; pleasant,26,30,SW 6 km/h, 9 km/h
2931207,2018-12-12,Night,Patchy clouds,16,17,NE 6 km/h, 7 km/h
189838,2018-12-12,Day,Hazy sun,29,31,NE 7 km/h, 15 km/h
189838,2018-12-12,Night,Hazy,18,19,NE 6 km/h, 11 km/h
3351159,2018-12-12,Day,More sun than clouds; pleasant,27,30,W 4 km/h, 9 km/h
3351159,2018-12-12,Night,Partly cloudy,16,17,ESE 7 km/h, 9 km/h
189790,2018-12-12,Day,Hazy sun,29,31,N 6 km/h, 9 km/h
189790,2018-12-12,Night,Hazy,14,15,NE 6 km/h, 9 km/h
189819,2018-12-12,Day,Partly sunny; pleasant,30,32,N 4 km/h, 15 km/h
189819,2018-12-12,Night,Hazy,15,16,NE 7 km/h, 11 km/h
189818,2018-12-12,Day,Hazy sun,29,31,N 6 km/h, 9 km/h
189818,2018-12-12,Night,Hazy,14,15,NE 6 km/h, 9 km/h
2893150,2018-12-12,Day,Hazy sun,29,31,N 6 km/h, 9 km/h
189791,2018-12-12,Day,Hazy sun,30,31,N 7 km/h, 17 km/h
2893150,2018-12-12,Night,Hazy,14,15,NE 6 km/h, 9 km/h
189791,2018-12-12,Night,Hazy,16,17,ENE 7 km/h, 9 km/h
189834,2018-12-12,Day,Hazy sunshine,26,29,NW 4 km/h, 9 km/h
189815,2018-12-12,Day,Mostly sunny; pleasant,30,33,ENE 4 km/h, 7 km/h
189834,2018-12-12,Night,Hazy,13,14,SE 6 km/h, 9 km/h
189815,2018-12-12,Night,Partly cloudy,18,18,S 4 km/h, 7 km/h
189794,2018-12-12,Day,Hazy sun,29,30,ENE 11 km/h, 20 km/h
189794,2018-12-12,Night,Hazy,20,21,ENE 9 km/h, 15 km/h
200021,2018-12-12,Day,Hazy sunshine,27,30,NE 9 km/h, 18 km/h
200021,2018-12-12,Night,Hazy,18,18,NE 7 km/h, 13 km/h
194892,2018-12-12,Day,Partly sunny; nice,28,31,NNW 6 km/h, 13 km/h
194892,2018-12-12,Night,Partly cloudy,17,18,E 7 km/h, 11 km/h
200014,2018-12-12,Day,Hazy sunshine,27,30,NE 9 km/h, 18 km/h
200014,2018-12-12,Night,Hazy,18,18,NE 7 km/h, 13 km/h
186844,2018-12-12,Day,Mostly sunny; comfortable,31,34,ENE 6 km/h, 11 km/h
186844,2018-12-12,Night,Patchy clouds,18,18,NE 6 km/h, 9 km/h
189814,2018-12-12,Day,Hazy sunshine,25,28,NW 6 km/h, 13 km/h
189814,2018-12-12,Night,Hazy,14,14,SSE 6 km/h, 9 km/h
194895,2018-12-12,Day,More sun than clouds; pleasant,27,30,W 4 km/h, 9 km/h
194895,2018-12-12,Night,Partly cloudy,16,17,ESE 7 km/h, 9 km/h
189812,2018-12-12,Day,Sunny to partly cloudy; comfortable,31,35,NNW 4 km/h, 9 km/h
189812,2018-12-12,Night,Partly cloudy,18,19,NE 6 km/h, 7 km/h
2937270,2018-12-12,Day,Partly sunny; nice,28,31,NNW 6 km/h, 13 km/h
2937270,2018-12-12,Night,Partly cloudy,17,18,E 7 km/h, 11 km/h
2931994,2018-12-12,Day,Hazy sunshine,29,31,E 9 km/h, 15 km/h
2931994,2018-12-12,Night,Hazy,20,21,NE 7 km/h, 13 km/h
195081,2018-12-12,Day,Hazy sun,27,29,NE 11 km/h, 20 km/h
195081,2018-12-12,Night,Hazy,20,20,ENE 9 km/h, 17 km/h
189847,2018-12-12,Day,Hazy sun,30,32,NE 7 km/h, 13 km/h
189847,2018-12-12,Night,Hazy,18,19,ENE 6 km/h, 11 km/h
189830,2018-12-12,Day,Hazy sunshine,28,30,NNE 6 km/h, 11 km/h
189830,2018-12-12,Night,Patchy clouds,18,18,NE 6 km/h, 9 km/h
